avg_monthly_hrs,filed_complaint,last_evaluation,n_projects,recently_promoted,satisfaction,status,tenure,salary_numeric,last_evaluation_missing,department_IT,department_Missing,department_admin,department_engineering,department_finance,department_management,department_marketing,department_procurement,department_product,department_sales,department_support,salary_high,salary_low,salary_medium
211,0.0,0.606593988,3,0.0,0.579431608,0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
283,1.0,0.834331886,6,0.0,0.127897465,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
138,0.0,0.856343723,5,0.0,0.623389568,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
143,0.0,0.772785656,4,0.0,0.829761341,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
134,0.0,0.0,3,0.0,0.45196129,0,3.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
234,0.0,0.0,3,0.0,0.729327344,0,2.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
258,0.0,0.935780677,4,0.0,0.964425982,1,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
166,0.0,0.575457056,3,0.0,0.921557036,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
260,0.0,0.812303998,6,0.0,0.044844109,1,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
176,0.0,0.430214501,4,0.0,0.319175891,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
153,0.0,0.470466923,2,0.0,0.408640714,1,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
154,0.0,0.547320382,2,0.0,0.341206158,1,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
291,0.0,0.937830749,5,0.0,0.152143751,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
273,1.0,0.654988147,6,0.0,0.743338094,0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
140,0.0,0.608738573,4,0.0,0.557744024,0,3.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
240,0.0,0.896967279,5,0.0,0.938703314,1,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
236,0.0,0.587849956,4,0.0,0.794786308,0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
242,0.0,0.918022859,4,0.0,0.661007788,0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
171,0.0,0.722839486,4,0.0,0.910598382,0,4.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
150,0.0,0.874513192,4,0.0,0.48075307,0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
152,0.0,0.439785251,2,0.0,0.340777989,1,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
182,0.0,0.747105843,3,0.0,0.855362185,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
133,0.0,0.809890762,4,1.0,0.747699652,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
230,1.0,0.68394074,3,0.0,0.587527383,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
251,0.0,0.52323211,3,0.0,0.529079006,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
225,0.0,0.688970082,5,0.0,0.691658302,0,7.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
164,0.0,0.914324282,5,0.0,0.679091976,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
211,0.0,0.881951255,3,0.0,0.807293307,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
162,0.0,0.797551377,3,0.0,0.809674388,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
242,1.0,0.775716409,4,0.0,0.870238074,0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
132,0.0,0.626425378,4,0.0,0.567430426,0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
149,0.0,0.492048066,2,0.0,0.400385079,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
251,0.0,0.735476323,6,0.0,0.837665155,0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
158,0.0,0.546333238,2,0.0,0.391486854,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
228,0.0,0.93720218,4,0.0,0.745604096,1,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
229,0.0,0.669369532,6,0.0,0.51328958,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
272,0.0,0.782624132,6,0.0,0.056796462,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
195,1.0,0.94693205,4,0.0,0.46917488,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
241,0.0,0.483043891,3,0.0,0.654685819,0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
305,0.0,0.932577711,6,0.0,0.149254771,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
232,0.0,0.715695137,4,0.0,0.797199339,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
241,0.0,0.695768463,4,0.0,0.874733519,0,3.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
183,0.0,0.558828548,2,0.0,0.322313897,0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
135,0.0,0.755850362,4,1.0,0.802298836,0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
193,0.0,0.0,3,0.0,1.0,0,3.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
120,1.0,0.465232048,3,0.0,0.56061647,0,6.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
145,0.0,0.460142187,2,0.0,0.394719458,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
126,0.0,0.934856575,5,0.0,0.628427005,0,5.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
243,0.0,1.0,5,0.0,0.763318737,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
252,0.0,0.927306096,4,0.0,0.549252851,0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
159,0.0,0.470259372,2,0.0,0.455563316,1,3.0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
171,0.0,0.592567612,3,0.0,0.584325275,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
223,0.0,0.872945548,3,0.0,0.679167197,0,7.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
201,1.0,0.810456447,4,0.0,0.84832278,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
261,0.0,0.787146266,4,0.0,0.86527196,0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
298,0.0,0.855277604,5,0.0,0.141536431,1,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
161,0.0,0.542174831,4,1.0,0.673397028,0,7.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
134,0.0,0.697251215,5,0.0,0.720455911,0,3.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
103,0.0,0.91890531,5,0.0,0.727818116,0,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
227,0.0,0.887557921,3,0.0,0.537563302,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
127,0.0,0.587762987,2,0.0,0.429998207,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
204,0.0,0.508272947,4,0.0,0.576594974,0,3.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
145,0.0,0.809748292,6,0.0,0.708500811,0,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
243,0.0,0.978247937,5,0.0,0.591558863,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
186,0.0,0.482528934,3,0.0,0.728936842,0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
185,1.0,0.82054431,6,0.0,1.0,0,4.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
270,0.0,0.881506799,3,0.0,0.683904151,0,6.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
267,0.0,0.804382999,3,0.0,0.464175772,0,2.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
225,0.0,0.484329207,5,0.0,0.842398847,0,2.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
170,0.0,0.324238731,3,0.0,0.704781642,0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
115,0.0,0.667318627,2,0.0,0.454341666,0,3.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
154,0.0,0.619474229,2,0.0,0.438450195,1,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
173,1.0,0.535500741,4,0.0,0.824315564,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
226,0.0,0.6481067,5,0.0,0.193505896,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
229,0.0,0.760090921,4,0.0,0.522014218,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
134,0.0,0.774788809,4,0.0,0.553170586,0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
240,0.0,1.0,5,0.0,0.849292965,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
191,0.0,0.617768836,4,0.0,0.925228859,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
271,0.0,0.945908852,5,0.0,0.846959031,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
269,0.0,0.931231642,7,0.0,0.141091664,1,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
139,0.0,0.536879417,2,0.0,0.508276429,1,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
271,0.0,0.878855358,3,0.0,0.779446773,0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
145,1.0,0.84912871,3,0.0,0.870789582,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
304,0.0,0.788649514,6,0.0,0.055987864,1,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
135,0.0,0.820126157,5,0.0,0.743488397,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
246,0.0,0.838646297,4,0.0,0.493856859,0,3.0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
267,0.0,0.917810092,6,0.0,0.551003282,0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
177,0.0,1.0,3,0.0,0.812509061,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
254,0.0,0.600515546,3,0.0,0.876948222,0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
155,0.0,0.0,2,0.0,0.175041589,0,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
147,0.0,0.473579261,2,0.0,0.386421451,1,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
244,0.0,0.673256353,4,0.0,0.663379467,0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
250,1.0,0.0,5,0.0,0.75968504,0,3.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
180,0.0,0.933865141,5,0.0,0.640398816,0,2.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
251,0.0,1.0,4,0.0,0.92544886,1,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
134,0.0,0.730751178,3,0.0,0.90494751,0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
271,0.0,0.981718432,3,0.0,0.82849542,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
198,0.0,0.369245007,2,0.0,0.282134077,0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
135,1.0,0.980276027,5,0.0,0.734445991,0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
203,0.0,0.82104021,5,0.0,0.938134351,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
287,0.0,0.497424602,3,0.0,0.534208189,0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
238,0.0,0.687163281,3,0.0,0.820344466,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
160,0.0,0.651745864,3,0.0,0.78066812,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
192,0.0,0.613536811,2,0.0,0.812356586,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
258,0.0,0.0,3,0.0,0.692047182,0,3.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
240,0.0,0.751613475,5,0.0,0.751948372,0,4.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
178,0.0,0.708359723,3,0.0,0.754021371,0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
221,0.0,1.0,5,0.0,0.928914977,1,6.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
138,1.0,0.493111694,3,0.0,0.644223236,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
188,0.0,0.816158789,2,0.0,0.905410585,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
289,0.0,0.935601244,6,0.0,0.177665058,1,5.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
197,0.0,0.95137173,4,0.0,0.941884497,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
231,0.0,0.889775427,4,0.0,0.194289584,0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
153,1.0,0.501209658,2,0.0,0.44417001,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
128,0.0,0.478650945,2,0.0,0.498347641,1,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
149,0.0,0.505404539,2,0.0,0.451831955,1,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
185,0.0,0.0,3,0.0,0.568078977,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
229,0.0,0.58576686,5,0.0,0.731081718,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
175,0.0,0.781038473,4,0.0,0.52875618,0,2.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
128,0.0,0.542552918,2,0.0,0.414887724,1,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
241,0.0,0.759678231,5,0.0,0.595920716,0,3.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
247,0.0,0.843420423,4,0.0,0.813121979,1,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
269,0.0,0.766107319,3,0.0,0.788812376,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
229,0.0,0.411979487,5,0.0,0.110744049,0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
188,0.0,0.547315072,3,0.0,0.521734232,0,3.0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
212,0.0,0.971187064,4,0.0,0.80880377,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
252,0.0,0.0,3,0.0,0.783714978,0,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
222,0.0,0.0,5,0.0,0.947266481,0,2.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
270,0.0,0.992404549,5,0.0,0.881872308,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
183,0.0,0.548852484,4,0.0,0.644169889,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
163,0.0,0.630924087,5,0.0,0.621823213,0,4.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
207,0.0,0.524260525,4,0.0,0.207366945,0,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
234,1.0,0.679222178,3,0.0,0.697381605,0,3.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
121,0.0,0.676053747,3,0.0,0.351328514,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
131,1.0,0.79873264,3,0.0,0.270826973,0,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
160,0.0,0.508931776,2,0.0,0.407259341,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
207,0.0,0.971517874,3,0.0,0.620397288,0,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
224,0.0,1.0,4,0.0,0.833914798,1,5.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
132,0.0,0.485557419,2,0.0,0.445788774,1,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
139,0.0,1.0,5,0.0,0.606315129,0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
192,1.0,0.557127094,5,0.0,0.833812004,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
167,1.0,0.786409374,4,0.0,0.956516833,0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
265,0.0,0.477688572,3,0.0,0.548908319,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
259,0.0,0.972940232,5,0.0,0.780662177,1,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
194,0.0,0.741481516,5,0.0,0.759352064,0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
207,0.0,0.599513318,3,0.0,0.693813142,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
262,1.0,0.88596962,6,0.0,0.067299255,1,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
134,0.0,0.555718259,2,0.0,0.51104117,1,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
181,1.0,0.674986056,3,0.0,0.511395225,0,3.0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
134,0.0,0.973904456,4,0.0,0.612973587,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
129,0.0,0.0,2,0.0,0.347964565,1,3.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
220,0.0,1.0,5,0.0,0.738592455,1,5.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
156,1.0,0.620626613,3,0.0,0.687738862,0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
211,0.0,0.926502829,3,0.0,0.765325192,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
136,0.0,0.940961681,5,0.0,0.954677253,0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
132,0.0,0.520295533,2,0.0,0.374531039,1,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
268,1.0,0.886970234,6,0.0,0.410271278,0,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
156,0.0,0.734374757,3,0.0,0.962208334,0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
272,0.0,0.956014645,5,0.0,0.839977629,1,5.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
265,0.0,0.0,4,0.0,0.509272071,0,3.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
154,0.0,0.462849878,2,0.0,0.435522751,1,3.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
230,0.0,0.75736087,5,0.0,0.669176181,0,10.0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
186,1.0,0.765095163,5,0.0,0.296412233,0,4.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
129,0.0,0.0,2,0.0,0.441719407,1,3.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
155,0.0,0.0,2,0.0,0.445411197,1,3.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
136,0.0,0.517539541,2,0.0,0.423278538,1,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
129,0.0,0.665489214,6,0.0,0.440123424,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
147,1.0,0.612443964,2,0.0,0.489455675,1,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
159,0.0,0.563007969,2,0.0,0.433555868,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
161,0.0,0.669016319,4,0.0,0.559236788,0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
163,0.0,0.545444025,6,0.0,0.655196422,0,6.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
140,0.0,0.691230981,5,0.0,0.700583973,0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
137,0.0,0.543217289,2,0.0,0.442070474,1,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
204,0.0,0.0,3,0.0,0.564413214,0,2.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
257,0.0,0.0,3,0.0,0.854874525,0,2.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
178,0.0,0.555218279,2,0.0,0.327027198,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
239,0.0,0.916496442,5,0.0,0.913425235,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
186,0.0,0.884772269,4,1.0,0.526487653,0,7.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
267,0.0,0.828781202,5,0.0,0.789816233,1,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
148,0.0,0.777313904,4,0.0,0.814206238,0,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
264,0.0,0.976640448,5,1.0,0.560092558,0,8.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
139,0.0,0.592461611,6,0.0,0.198544636,1,4.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
151,0.0,0.752473955,2,0.0,0.358688144,1,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
198,0.0,0.437324937,2,0.0,0.327954966,0,4.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
263,1.0,0.937910551,4,0.0,0.932798296,0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
272,0.0,0.736919065,5,0.0,0.299793505,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
265,0.0,0.732453524,3,0.0,0.556060519,0,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
220,0.0,0.785668408,3,0.0,0.7049244,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
250,0.0,0.922390811,6,0.0,0.815233738,0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
140,0.0,0.463615317,2,0.0,0.390742693,1,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
209,1.0,0.657307554,3,0.0,0.958934978,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
217,0.0,0.817389344,4,0.0,0.745302345,1,6.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
186,0.0,0.617404417,4,0.0,0.712036819,0,2.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
263,0.0,0.830448351,3,0.0,0.345651999,0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
172,0.0,0.925526352,5,0.0,0.294151065,1,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
233,0.0,0.837229695,5,0.0,0.629526156,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
204,0.0,0.812852228,3,0.0,0.608494054,0,10.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
203,0.0,0.872623013,3,0.0,0.889926518,0,3.0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
198,0.0,0.672337212,4,0.0,0.540863182,0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
266,0.0,0.859275451,4,0.0,0.731532981,0,3.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
252,1.0,0.579733714,4,0.0,0.728960284,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
141,1.0,0.500763298,2,0.0,0.423381242,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
161,0.0,0.951272716,5,0.0,0.252660195,0,5.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
214,0.0,0.773991216,3,0.0,0.639586425,0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
118,0.0,0.480348135,5,0.0,0.880059477,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
264,0.0,0.53484706,5,0.0,0.834178485,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
130,0.0,0.459486223,2,0.0,0.388936249,1,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
241,1.0,0.766831042,4,0.0,0.550338351,0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
185,0.0,0.938822236,3,0.0,0.710353929,0,4.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
231,0.0,0.901877326,5,0.0,0.993827688,0,2.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
245,0.0,0.874238815,5,0.0,0.481629751,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
218,0.0,0.576683233,3,0.0,0.784948749,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
277,0.0,1.0,2,0.0,0.755369825,1,3.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
182,0.0,0.877207115,3,0.0,1.0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
158,0.0,0.617175992,2,0.0,0.393989479,1,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
135,0.0,0.562280517,3,0.0,0.797340592,0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
269,0.0,0.825529783,4,0.0,0.568072659,0,2.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
212,0.0,0.756099669,4,0.0,0.909445527,0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
166,0.0,0.677102108,3,0.0,0.991939161,0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
252,0.0,0.676955843,2,0.0,0.895507009,0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
175,0.0,0.714006364,4,0.0,0.685264501,0,4.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
224,0.0,0.74967197,4,0.0,0.801603521,0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
141,0.0,0.633044129,2,0.0,0.652288625,0,3.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
150,0.0,0.858472391,4,0.0,0.70401782,0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
